layer,side,wire_number,tension,tension_pass,frequency,zone,confidence,t_sigma,x,y,Gcode,ttf,time
X,B,1,5.949014244393541,True,77.70380951931139,5,0.81083095,0.048897545524691166,6300.0,199.2,X6300.0 Y199.2,"[5.9461711105395185, 6.061991093991074, 5.942342285121797, 6.007789725408364, 5.9363739774702]",16.982033252716064,2025-02-28_13-21-34
X,B,2,5.855128828901023,True,77.0882229395293,5,0.7369739,0.09611045122687542,6300.0,204.3,X6300.0 Y204.3,"[5.886862930490132, 5.667127920327102, 5.8319094956224085, 5.955539596999981, 5.804205769060818]",7.627408027648926,2025-02-28_13-21-41
X,B,3,5.611872025673465,True,75.4698846268716,5,0.77346003,0.09889958918646759,6300.0,209.1,X6300.0 Y209.1,"[5.507312813932213, 5.626934560929843, 5.6752144007852285, 5.396688954230598, 5.60142575891318]",9.30911135673523,2025-02-28_13-21-51
X,B,4,5.483832684844191,True,74.60396412439661,5,0.7718998,0.06380426519386484,6300.0,213.9,X6300.0 Y213.9,"[5.446439608126997, 5.486193150921176, 5.632616818916356, 5.513146399482429, 5.4829928052216]",5.1341893672943115,2025-02-28_13-21-56
X,B,5,5.746359298902753,True,76.36884025070808,5,0.7643515,0.06411545131617685,6300.0,218.7,X6300.0 Y218.7,"[5.597567134318944, 5.677950144954072, 5.762845588934095, 5.746596518104922, 5.762487666120029]",12.522229433059692,2025-02-28_13-22-08
X,B,6,5.640302595101241,True,75.66081388362291,5,0.75241125,0.09483157323252127,6300.0,223.4,X6300.0 Y223.4,"[5.794884181722021, 5.5844556596369905, 5.825860680611738, 5.622177411678583, 5.673270767624777]",11.464120626449585,2025-02-28_13-22-20
X,B,7,5.561191526988346,True,75.12832960832898,5,0.7828754,0.06908459926722493,6300.0,228.3,X6300.0 Y228.3,"[5.561236698585587, 5.550996685509233, 5.548485919247638, 5.716657633437972, 5.6634884467529]",12.088055610656738,2025-02-28_13-22-32
X,B,8,5.624829314751221,True,75.55696085532364,5,0.79555005,0.05305316272039583,6300.0,233.0,X6300.0 Y233.0,"[5.6232795355246985, 5.634904961989885, 5.728559615997131, 5.595875443998701, 5.717294491695476]",5.5642383098602295,2025-02-28_13-22-37
X,B,9,5.497912844067571,True,74.69967841307586,5,0.77538973,0.08825693239374112,6300.0,237.8,X6300.0 Y237.8,"[5.599986974485273, 5.5379712122573865, 5.344285057811108, 5.427541226138469, 5.484905662935359]",10.38186526298523,2025-02-28_13-22-48
X,B,10,5.509300951079238,True,74.77700301724381,5,0.8173841,0.09612450770112246,6300.0,242.6,X6300.0 Y242.6,"[5.596206146469426, 5.519005574630316, 5.731133639298372, 5.472070958889162, 5.481323753949701]",6.981038331985474,2025-02-28_13-22-55
X,B,11,5.470048902701098,True,74.51014545390551,5,0.7575131,0.031732134298084524,6300.0,247.4,X6300.0 Y247.4,"[5.453374618532, 5.459547239011993, 5.481200637597654, 5.489019703504158, 5.398637757219203]",12.0671226978302,2025-02-28_13-23-07
X,B,12,5.472103727286151,True,74.52413901279623,5,0.8077936,0.09855502187573424,6300.0,252.2,X6300.0 Y252.2,"[5.547767743307973, 5.5011172284847145, 5.2576784625623265, 5.4363228609382395, 5.429124706558535]",9.094562530517578,2025-02-28_13-23-16
X,B,13,5.418403621628927,True,74.15756876525847,5,0.76365614,0.07159398890966631,6300.0,257.0,X6300.0 Y257.0,"[5.422048877545057, 5.427607621078325, 5.358540856536907, 5.284653592581031, 5.4968388773052625]",6.984459161758423,2025-02-28_13-23-23
X,B,14,6.003004014110414,True,78.05561027477296,5,0.8035828,0.09326596047510911,6300.0,261.8,X6300.0 Y261.8,"[5.9363214569764695, 6.055463017329084, 6.126598774645018, 5.856886588692595, 5.996507900537158]",4.235336542129517,2025-02-28_13-23-27
X,B,15,5.607209497604823,True,75.43852667959082,5,0.7896811,0.09779622964878443,6300.0,266.6,X6300.0 Y266.6,"[5.652803411527806, 5.543449021658399, 5.805163857522971, 5.539092062635317, 5.669911483533376]",3.336712598800659,2025-02-28_13-23-30
X,B,16,5.828967990057511,True,76.91581424120457,5,0.78586054,0.0913898432734924,6300.0,271.4,X6300.0 Y271.4,"[5.838218660482322, 5.728340637964435, 5.905636148348701, 5.995471657551403, 5.798835555889099]",3.121137857437134,2025-02-28_13-23-33
X,B,17,5.980334024280631,True,77.90808466336995,5,0.80975217,0.09801259228710349,6300.0,276.2,X6300.0 Y276.2,"[5.929032974150798, 5.799457983995978, 6.014357742660184, 6.041651439836898, 5.821385394187267]",3.856889009475708,2025-02-28_13-23-37
X,B,18,5.678367404437136,True,75.91569131552168,5,0.801473,0.07353995966869778,6300.0,281.0,X6300.0 Y281.0,"[5.660390620394864, 5.713934482455992, 5.6909484816427245, 5.5040704601407295, 5.653943306748295]",3.773624897003174,2025-02-28_13-23-41
X,B,19,5.557397780430003,True,75.10269962726983,5,0.80944127,0.09826027866169051,6300.0,285.8,X6300.0 Y285.8,"[5.540731628480141, 5.3586792566083785, 5.436851590106412, 5.633058504135731, 5.5728582455866045]",3.051339626312256,2025-02-28_13-23-44
X,B,20,5.645328351527559,True,75.69451492602508,5,0.8165833,0.0620850485083188,6300.0,290.5,X6300.0 Y290.5,"[5.647677351446809, 5.644352413362456, 5.558146109358343, 5.753925845599097, 5.652592165016402]",3.0770761966705322,2025-02-28_13-23-47
X,B,21,5.698345117094386,True,76.0491178931479,5,0.8098774,0.04989560272932232,6300.0,295.3,X6300.0 Y295.3,"[5.733144625677973, 5.7024252043136086, 5.804605356241022, 5.691389197801105, 5.656616277514389]",2.384152889251709,2025-02-28_13-23-50
